,9
0,0.007229999999999954
1,0.0
2,0.006789999999999955
3,0.0
4,0.007049999999999957
5,0.0
6,0.007209999999999954
7,0.0
8,0.007279999999999953
9,0.0
10,0.007509999999999956
11,0.0
12,0.007439999999999954
13,0.0
14,0.007599999999999951
15,0.0
16,0.007559999999999955
17,0.0
18,0.007099999999999955
19,0.0
20,0.00711999999999995
21,0.0
22,0.007679999999999951
23,1e-05
24,0.007799999999999954
25,0.0
26,0.007149999999999958
27,0.0
28,0.007909999999999954
29,0.0
30,0.007889999999999951
31,0.0
32,0.007499999999999959
33,1e-05
34,0.0076299999999999485
35,0.0
36,0.007279999999999951
37,0.0
38,0.00724999999999995
39,1e-05
40,0.007429999999999961
41,1e-05
42,0.008339999999999946
43,1e-05
44,0.0073799999999999534
45,0.0
46,0.008359999999999949
47,0.0
48,0.007789999999999954
49,0.0
50,0.007819999999999949
51,0.0
52,0.007909999999999948
53,0.0
54,0.008029999999999957
55,1e-05
56,0.007909999999999955
57,2e-05
58,0.00788999999999995
59,0.0
60,0.008169999999999952
61,1e-05
62,0.007469999999999953
63,0.0
64,0.007899999999999949
65,0.0
66,0.008189999999999949
67,0.0
68,0.008049999999999948
69,1e-05
70,0.007599999999999954
71,1e-05
72,0.007919999999999955
73,0.0
74,0.008679999999999946
75,0.0
76,0.008199999999999947
77,0.0
78,0.008249999999999954
79,0.0
80,0.008059999999999954
81,0.0
82,0.00767999999999995
83,2e-05
84,0.00878999999999994
85,2e-05
86,0.008619999999999949
87,0.0
88,0.008509999999999953
89,2e-05
90,0.00878999999999995
91,1e-05
92,0.007619999999999948
93,1e-05
94,0.008759999999999941
95,1e-05
96,0.009079999999999937
97,2e-05
98,0.008579999999999944
99,2.9999999999999997e-05
