,9
0,0.006399999999999959
1,0.0
2,0.0060899999999999566
3,0.0
4,0.006649999999999957
5,0.0
6,0.006279999999999956
7,0.0
8,0.006089999999999958
9,0.0
10,0.00590999999999996
11,0.0
12,0.006399999999999954
13,0.0
14,0.0066899999999999625
15,1e-05
16,0.006229999999999961
17,0.0
18,0.006059999999999962
19,0.0
20,0.006579999999999957
21,0.0
22,0.00676999999999996
23,0.0
24,0.0069099999999999604
25,0.0
26,0.006729999999999955
27,0.0
28,0.006459999999999959
29,0.0
30,0.0071799999999999555
31,1e-05
32,0.006459999999999955
33,0.0
34,0.006859999999999958
35,0.0
36,0.00628999999999996
37,1e-05
38,0.006939999999999953
39,0.0
40,0.006649999999999959
41,1e-05
42,0.006979999999999953
43,0.0
44,0.007249999999999956
45,0.0
46,0.006739999999999956
47,0.0
48,0.0069899999999999555
49,0.0
50,0.006779999999999955
51,0.0
52,0.0072799999999999575
53,0.0
54,0.007339999999999955
55,1e-05
56,0.007069999999999951
57,0.0
58,0.006769999999999962
59,0.0
60,0.006779999999999958
61,0.0
62,0.006589999999999954
63,2e-05
64,0.007279999999999958
65,1e-05
66,0.007039999999999955
67,1e-05
68,0.007339999999999955
69,0.0
70,0.007039999999999957
71,0.0
72,0.007389999999999959
73,0.0
74,0.007679999999999958
75,1e-05
76,0.007139999999999957
77,0.0
78,0.007189999999999947
79,1e-05
80,0.007279999999999957
81,0.0
82,0.007049999999999962
83,1e-05
84,0.007819999999999957
85,1e-05
86,0.007609999999999947
87,0.0
88,0.007519999999999949
89,0.0
90,0.007749999999999955
91,1e-05
92,0.007259999999999963
93,0.0
94,0.00753999999999995
95,0.0
96,0.007489999999999951
97,0.0
98,0.00711999999999995
99,0.0
