,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31
LX,0.028937999999999967,0.03129299999999999,0.03545900000000007,0.04004900000000005,0.04499300000000005,0.05100699999999995,0.05719799999999994,0.06409600000000006,0.07157600000000017,0.07847600000000021,0.08610200000000016,0.09354200000000006,0.10141399999999977,0.10887499999999989,0.11601299999999982
LZ,0.00011200000000000008,0.0001440000000000001,0.00022200000000000016,0.0003190000000000002,0.00038100000000000026,0.00041500000000000033,0.0005620000000000004,0.0005840000000000004,0.0006820000000000005,0.0007220000000000005,0.0008030000000000007,0.0008210000000000007,0.0009820000000000007,0.001027,0.0010749999999999983
syn,4.100000000000002e-05,9.100000000000007e-05,0.0001400000000000001,0.00016800000000000013,0.00021200000000000017,0.0002660000000000002,0.0003000000000000002,0.0003370000000000002,0.00037000000000000027,0.00040600000000000033,0.0005030000000000003,0.0005010000000000004,0.0006160000000000004,0.0005630000000000003,0.0006430000000000005
