,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31
LX,0.03248600000000002,0.03634700000000002,0.04102400000000005,0.04683600000000005,0.05312999999999995,0.060579000000000015,0.06799800000000007,0.07602700000000011,0.08418400000000001,0.09315899999999995,0.10185399999999983,0.11003599999999973,0.11838699999999992,0.12746500000000002,0.13602600000000015
LZ,0.00010700000000000008,0.00019200000000000014,0.00026100000000000016,0.00032700000000000025,0.0004320000000000003,0.0005050000000000003,0.0006240000000000004,0.0006950000000000005,0.0007510000000000006,0.0008460000000000006,0.0009150000000000007,0.0009530000000000007,0.0010989999999999982,0.0011349999999999965,0.0012249999999999965
syn,4.0000000000000024e-05,8.800000000000007e-05,0.0001470000000000001,0.00020700000000000015,0.00023500000000000018,0.0002660000000000002,0.0003550000000000003,0.0003910000000000003,0.00042200000000000034,0.0004710000000000004,0.0005030000000000003,0.0005760000000000004,0.0006470000000000004,0.0006500000000000005,0.0006630000000000005
