,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31
LX,0.0016139999999999913,0.001630999999999991,0.0015679999999999926,0.0016099999999999897,0.0016619999999999912,0.0017319999999999883,0.00180699999999999,0.0018049999999999896,0.0018769999999999891,0.0019189999999999884,0.0020219999999999878,0.0019969999999999866,0.0020349999999999886,0.0021589999999999873,0.002160999999999985
LZ,5e-06,7e-06,9e-06,2.0000000000000012e-05,2.3000000000000014e-05,1.800000000000001e-05,2.7000000000000016e-05,3.000000000000002e-05,3.300000000000002e-05,3.5000000000000024e-05,3.900000000000002e-05,4.700000000000004e-05,5.400000000000004e-05,5.5000000000000036e-05,5.300000000000004e-05
syn,2e-06,4e-06,7e-06,1.4000000000000005e-05,1.4000000000000005e-05,1.4000000000000005e-05,1.4000000000000005e-05,2.4000000000000014e-05,2.900000000000002e-05,2.100000000000001e-05,2.8000000000000017e-05,2.4000000000000014e-05,3.400000000000002e-05,3.000000000000002e-05,3.000000000000002e-05
