,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31
LX,0.008034999999999974,0.00825799999999998,0.008726999999999983,0.00927099999999999,0.009808999999999988,0.010420999999999979,0.011380999999999985,0.012026999999999975,0.013142999999999993,0.014072999999999974,0.015495999999999975,0.016706,0.018203000000000014,0.019514000000000014,0.021148999999999987
LZ,2.2000000000000013e-05,5.3000000000000035e-05,6.200000000000004e-05,7.600000000000006e-05,0.00010000000000000007,0.0001450000000000001,0.00011800000000000009,0.00015200000000000012,0.00020900000000000015,0.00019500000000000013,0.00023600000000000018,0.0002460000000000002,0.0002670000000000002,0.00029500000000000023,0.0003120000000000002
syn,9e-06,2.6000000000000015e-05,4.500000000000002e-05,4.500000000000003e-05,6.500000000000005e-05,8.800000000000007e-05,0.00010000000000000007,9.100000000000007e-05,0.00012000000000000008,0.00013400000000000009,0.00012500000000000008,0.0001330000000000001,0.0001430000000000001,0.0001640000000000001,0.00019100000000000014
