,8.0,8.25,8.5,8.75,9.0,9.25,9.5,9.75,10.0,10.25,10.5,10.75,11.0,11.25,11.5,11.75,12.0
3,0.08329000000000003,0.08624000000000002,0.09228000000000006,0.09548,0.09952000000000005,0.10599000000000001,0.11101,0.11607000000000008,0.11818000000000004,0.12443000000000007,0.13109,0.13193999999999992,0.14009000000000005,0.14319000000000004,0.14966999999999994,0.15190999999999996,0.15960999999999997
5,0.07804,0.08258000000000001,0.08810000000000001,0.09413000000000003,0.10098000000000004,0.10667000000000001,0.11179999999999998,0.11805000000000002,0.12435999999999998,0.1318,0.13579999999999998,0.1416399999999999,0.15032999999999994,0.15668999999999997,0.16477,0.17234999999999992,0.17589
7,0.07118000000000001,0.07653000000000003,0.08252000000000004,0.08962000000000003,0.09552000000000001,0.10354000000000002,0.11041000000000001,0.11852000000000004,0.12609,0.13463999999999998,0.14388999999999996,0.15258999999999998,0.16030999999999998,0.16809000000000002,0.17634999999999998,0.18353000000000005,0.19071
