,10000,20000,30000,40000,50000,60000,70000,80000,90000,100000
3,0.015150000000000035,0.05055,0.10085000000000004,0.14930000000000004,0.21229999999999993,0.25290000000000007,0.2991999999999999,0.3380499999999999,0.37490000000000007,0.39914999999999984
5,0.006449999999999987,0.04324999999999998,0.10485000000000004,0.1919500000000001,0.2719500000000001,0.34510000000000035,0.4051500000000001,0.4401499999999999,0.46619999999999984,0.48190000000000016
7,0.0020500000000000006,0.02700000000000014,0.10020000000000001,0.20460000000000012,0.31795,0.40740000000000015,0.45365000000000005,0.4863000000000003,0.4985999999999996,0.4954000000000004
9,0.0008500000000000001,0.016300000000000037,0.08064999999999996,0.20754999999999998,0.3390999999999999,0.4367000000000001,0.48270000000000024,0.4951000000000002,0.5010500000000002,0.4995999999999998
