,0.001,0.002,0.003,0.004,0.005
3,0.19740000000000021,0.34890000000000015,0.41939999999999983,0.4530000000000001,0.46950000000000025
5,0.10369999999999989,0.27429999999999966,0.39950000000000047,0.4581999999999998,0.48949999999999966
7,0.0654000000000002,0.24860000000000013,0.39309999999999984,0.46909999999999946,0.48960000000000037
9,0.04250000000000017,0.23250000000000032,0.40289999999999976,0.4850999999999998,0.48990000000000017
