,0.001,0.002,0.003,0.004,0.005
3,0.0016000000000000003,0.00859999999999999,0.016099999999999965,0.026900000000000063,0.040300000000000134
5,0.0005,0.0034000000000000015,0.01169999999999998,0.0201,0.04250000000000016
7,0.0002,0.0010999999999999998,0.0067999999999999935,0.017199999999999976,0.037900000000000156
9,0.0001,0.0007,0.004900000000000001,0.011499999999999982,0.03030000000000006
