,0.001,0.002,0.003,0.004,0.005
3,0.02210000000000003,0.1213000000000001,0.22410000000000027,0.32869999999999977,0.4119999999999997
5,0.004999999999999998,0.05360000000000016,0.15390000000000004,0.29630000000000023,0.4183000000000005
7,0.0017000000000000003,0.02270000000000002,0.11339999999999993,0.2698,0.4012000000000001
9,0.0006,0.012699999999999977,0.0739000000000001,0.23540000000000008,0.4025999999999997
