,0.001,0.002,0.003,0.004,0.005
3,0.0072999999999999905,0.028100000000000055,0.05160000000000025,0.08890000000000006,0.12449999999999997
5,0.0031000000000000016,0.021700000000000004,0.06540000000000022,0.11699999999999997,0.1800999999999999
7,0.0014000000000000002,0.013899999999999975,0.06190000000000022,0.14099999999999988,0.2379999999999999
9,0.0004,0.011199999999999979,0.05610000000000019,0.15509999999999993,0.28299999999999964
