,0.001,0.002,0.003,0.004,0.005
3,0.1266,0.2436,0.3609999999999999,0.42969999999999986,0.46569999999999956
5,0.04070000000000017,0.13699999999999993,0.26539999999999997,0.37089999999999995,0.45310000000000006
7,0.013499999999999977,0.08770000000000011,0.21379999999999996,0.3436999999999997,0.4343000000000003
9,0.007599999999999991,0.057800000000000254,0.176,0.3216,0.42249999999999965
