,0.001,0.002,0.003,0.004,0.005
3,0.00809999999999999,0.028300000000000054,0.053300000000000215,0.08870000000000001,0.12299999999999983
5,0.0042000000000000015,0.026100000000000036,0.06460000000000027,0.12109999999999997,0.19620000000000004
7,0.0018000000000000004,0.017399999999999985,0.0654000000000002,0.14479999999999985,0.24790000000000015
9,0.0005,0.012599999999999976,0.06380000000000027,0.1729,0.29689999999999983
