,0.001,0.002,0.003,0.004,0.005
3,0.002500000000000001,0.008599999999999986,0.0195,0.031000000000000087,0.044900000000000155
5,0.0015000000000000002,0.008099999999999991,0.023600000000000038,0.03580000000000012,0.06090000000000022
7,0.00030000000000000003,0.0042000000000000015,0.02320000000000003,0.03660000000000013,0.07390000000000012
9,0.0002,0.002900000000000001,0.017199999999999972,0.033900000000000124,0.07690000000000011
