,1000,5000,10000,20000,40000,60000,80000,100000,120000
3,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0
5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0
7,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0
