,0.001,0.002,0.003,0.004,0.005
3,0.0014,0.004300000000000001,0.009099999999999987,0.01639999999999997,0.02400000000000003
5,0.0002,0.0020000000000000005,0.00779999999999999,0.01489999999999997,0.027300000000000046
7,0.0001,0.0008999999999999999,0.004699999999999999,0.012099999999999977,0.024900000000000023
9,0.0,0.00030000000000000003,0.002500000000000001,0.007099999999999991,0.019100000000000006
