,0.001,0.002,0.003,0.004,0.005
3,0.0031000000000000016,0.015099999999999966,0.029300000000000055,0.04740000000000024,0.06880000000000015
5,0.0018000000000000004,0.012399999999999977,0.02890000000000005,0.05990000000000025,0.10129999999999993
7,0.0004,0.005899999999999996,0.025600000000000053,0.06700000000000021,0.11819999999999989
9,0.0006,0.0034000000000000015,0.0201,0.06650000000000023,0.1347
