,0.001,0.002,0.003,0.004,0.005
3,0.005299999999999999,0.01779999999999998,0.033300000000000114,0.060000000000000234,0.08180000000000003
5,0.0018000000000000004,0.011799999999999979,0.03240000000000007,0.0657000000000002,0.10979999999999986
7,0.0006,0.005799999999999995,0.02340000000000003,0.0651000000000003,0.11650000000000012
9,0.0001,0.003700000000000002,0.017999999999999985,0.06350000000000025,0.12890000000000007
