,0.001,0.002,0.003,0.004,0.005
3,0.0022000000000000006,0.00779999999999999,0.016299999999999964,0.02590000000000006,0.040500000000000126
5,0.0006,0.004100000000000001,0.010799999999999983,0.022300000000000007,0.04240000000000019
7,0.0,0.0018000000000000004,0.007699999999999991,0.017899999999999982,0.03520000000000013
9,0.0,0.00030000000000000003,0.004000000000000002,0.012699999999999977,0.032500000000000084
