,0.001,0.002,0.003,0.004,0.005
3,0.016599999999999965,0.057700000000000244,0.11459999999999992,0.17240000000000014,0.22940000000000035
5,0.009699999999999986,0.06280000000000019,0.1619000000000002,0.2684000000000003,0.34649999999999986
7,0.0045000000000000005,0.05890000000000023,0.18910000000000002,0.3242000000000001,0.43410000000000015
9,0.0020000000000000005,0.05150000000000021,0.21070000000000005,0.3691,0.4653999999999997
