,0.01,0.02,0.03,0.04,0.05,0.060000000000000005,0.06999999999999999,0.08,0.09,0.09999999999999999,0.11,0.12,0.13,0.14,0.15000000000000002
3,0.005229999999999966,0.020459999999999964,0.04077999999999993,0.06883000000000004,0.10086000000000012,0.13937,0.1717000000000001,0.21054999999999965,0.24792000000000003,0.28311000000000003,0.3109499999999999,0.33942999999999973,0.36469999999999997,0.39237000000000016,0.4087600000000001
5,0.001300000000000001,0.009709999999999941,0.03091999999999994,0.06554,0.11014000000000006,0.16530000000000014,0.2278799999999998,0.28518,0.3347600000000003,0.3806599999999998,0.41346999999999967,0.44408,0.4642600000000001,0.47567999999999977,0.4848999999999996
7,0.00020000000000000004,0.004479999999999975,0.018529999999999946,0.0510800000000001,0.1027300000000001,0.17187000000000005,0.25225,0.32565999999999995,0.3888799999999994,0.4364899999999997,0.46481000000000006,0.4833399999999996,0.49562999999999974,0.49746999999999975,0.49731000000000025
9,6e-05,0.0015000000000000011,0.010599999999999927,0.036109999999999955,0.08944000000000006,0.16790000000000013,0.2618400000000001,0.3549099999999999,0.4203100000000002,0.46381000000000033,0.48621999999999965,0.49825999999999987,0.50056,0.5008799999999998,0.49702999999999975
