,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
3,6.065000000000014e-05,0.0001284500000000001,0.00020014999999999999,0.0002728000000000004,0.00034489999999999955,0.00043599999999999986,0.0005193499999999996,0.0006052999999999984,0.0006940999999999989,0.0007853999999999997
5,1.4499999999999995e-06,5.799999999999996e-06,1.249999999999997e-05,2.455000000000004e-05,3.850000000000014e-05,5.3800000000000156e-05,7.625000000000001e-05,9.905000000000006e-05,0.00012250000000000008,0.00015989999999999998
7,2.5e-07,6.000000000000002e-07,1.3999999999999995e-06,2.3499999999999995e-06,4.6499999999999995e-06,6.649999999999987e-06,9.899999999999985e-06,1.3799999999999961e-05,2.0300000000000002e-05,2.5100000000000068e-05
