,1,200,400,600,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000,3200
3,0.0003637000000000001,0.00036070000000000053,0.0003712000000000004,0.0003751000000000001,0.00037400000000000036,0.00036899999999999997,0.00037000000000000027,0.00036960000000000026,0.0003653000000000004,0.00036620000000000006,0.0003671000000000004,0.0003709999999999997,0.0003820000000000004,0.0003767000000000002,0.00036390000000000066,0.0003689000000000001,0.00037609999999999987
5,5.770000000000017e-05,5.380000000000014e-05,5.680000000000015e-05,5.4200000000000186e-05,5.6500000000000154e-05,5.350000000000012e-05,5.840000000000019e-05,5.6400000000000104e-05,5.780000000000012e-05,5.3500000000000115e-05,5.180000000000007e-05,5.720000000000013e-05,5.3800000000000135e-05,5.960000000000014e-05,5.2400000000000115e-05,6.220000000000013e-05,6.170000000000016e-05
7,7.400000000000007e-06,4.499999999999998e-06,5.700000000000002e-06,5.800000000000002e-06,5.500000000000001e-06,4.9000000000000005e-06,5.6000000000000014e-06,6.699999999999999e-06,6.700000000000002e-06,5.8e-06,6.200000000000003e-06,7.000000000000003e-06,6.500000000000004e-06,5.0999999999999995e-06,7.100000000000006e-06,6.300000000000003e-06,5.000000000000001e-06
