,1,200,400,600,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000,3200
3,0.00036000000000000013,0.00032000000000000013,0.00035000000000000016,0.0002900000000000001,0.00035000000000000016,0.00047000000000000026,0.0002800000000000001,0.00034000000000000013,0.00028000000000000014,0.0004300000000000002,0.00036000000000000013,0.0004000000000000002,0.00037000000000000016,0.0003800000000000002,0.00037000000000000016,0.00030000000000000014,0.00044000000000000023
5,6e-05,4e-05,5e-05,5e-05,7.000000000000001e-05,8.999999999999999e-05,8e-05,4e-05,6e-05,5e-05,5e-05,9e-05,7.000000000000001e-05,8e-05,8e-05,8e-05,4e-05
7,1e-05,1e-05,1e-05,0.0,2.9999999999999997e-05,1e-05,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,5e-05,6e-05,4e-05,4e-05,5e-05,4e-05,4e-05,2.9999999999999997e-05
