,3400,3600,3800,4000,4200,4400,4600
3,0.0017849999999999925,0.001839999999999991,0.002094999999999989,0.002609999999999985,0.0024949999999999838,0.0031149999999999806,0.0031449999999999824
5,0.00028500000000000015,0.0003250000000000002,0.0004450000000000003,0.0003750000000000002,0.0005050000000000003,0.0005350000000000003,0.0007300000000000005
7,3.5000000000000004e-05,5.999999999999999e-05,4.4999999999999996e-05,5.999999999999999e-05,7e-05,0.00011500000000000003,0.00012500000000000003
9,1e-05,0.0,0.0,1.4999999999999999e-05,1e-05,1e-05,5e-06
