,1,10,50,100,150,200,400,600,800,1000,1200,1400,1600
3,7e-06,5e-06,5e-06,3e-06,1.5000000000000007e-05,1.900000000000001e-05,4.400000000000003e-05,8.600000000000006e-05,0.00010900000000000009,0.00015900000000000012,0.00027200000000000016,0.0002920000000000002,0.0004080000000000003
5,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,3e-06,5e-06,1.1000000000000003e-05,2.0000000000000012e-05,2.200000000000001e-05,4.0000000000000024e-05
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,3e-06,0.0,2e-06,6e-06
