,1,200,400,600,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000,3200
3,0.0004100000000000002,0.00036000000000000013,0.00046000000000000023,0.00041000000000000026,0.0002900000000000001,0.00036000000000000013,0.0004300000000000002,0.0004200000000000002,0.0002900000000000001,0.0004300000000000002,0.00034000000000000013,0.00039000000000000016,0.00044000000000000023,0.00034000000000000013,0.00037000000000000016,0.0003100000000000001,0.0003000000000000001
5,5e-05,5e-05,6e-05,7.000000000000001e-05,4e-05,2.9999999999999997e-05,5e-05,7.000000000000001e-05,6e-05,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,0.00011999999999999998,5e-05,6e-05,7.000000000000001e-05,4e-05
7,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,2.9999999999999997e-05,0.0,0.0,0.0,1e-05,2e-05,0.0,1e-05,0.0,0.0
