,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01
3,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0001,0.0002
5,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0
7,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0003,0.0001
