,0.01,0.02,0.03,0.04,0.05,0.06,0.07
3,0.06620000000000027,0.19970000000000013,0.3306000000000001,0.4362999999999997,0.4754999999999993,0.4986999999999999,0.49310000000000037
5,0.0598000000000003,0.23480000000000015,0.38109999999999983,0.47070000000000006,0.48729999999999946,0.5015000000000004,0.49110000000000004
7,0.05250000000000023,0.26210000000000006,0.44100000000000006,0.48870000000000025,0.5049000000000006,0.5071,0.4943999999999999
