,3,5,7,9,11,13,15
3,0.3096999999999999,0.14849999999999997,0.004000000000000002,0.0016000000000000003,0.0020000000000000005,0.0015000000000000002,0.0020000000000000005
5,0.22769999999999999,0.06100000000000026,0.0014000000000000002,0.0007,0.0006,0.0004,0.0004
7,0.20150000000000035,0.029500000000000085,0.0007999999999999999,0.0005,0.0001,0.0,0.00030000000000000003
9,0.1886000000000002,0.01789999999999999,0.0005,0.0,0.0,0.0,0.0002
11,0.18280000000000016,0.010499999999999983,0.00030000000000000003,0.0,0.0,0.0,0.0002
