,4000,8000,12000,16000,20000
3,0.00022499999999999997,0.0008250000000000003,0.0018999999999999978,0.002724999999999995,0.004449999999999994
5,0.0,5e-05,0.00022499999999999997,0.000325,0.0011999999999999997
7,0.0,2.5e-05,2.5e-05,0.000175,0.0002
9,0.0,0.0,2.5e-05,5e-05,2.5e-05
