,4,5,6,7,8,9,10,11,12
3,0.040000000000000015,0.03500000000000001,0.05399999999999998,0.07699999999999997,0.07699999999999996,0.10199999999999992,0.1219999999999999,0.14099999999999985,0.1479999999999999
5,0.012,0.029000000000000012,0.040000000000000015,0.049,0.07999999999999995,0.1089999999999999,0.10399999999999993,0.15499999999999983,0.19599999999999995
7,0.006,0.011,0.03600000000000001,0.048999999999999995,0.05999999999999997,0.08699999999999995,0.14099999999999993,0.16899999999999987,0.21099999999999997
