,1,10,100,200,400,600,800,1200,1400,1600
3,0.0,2e-05,0.0,0.0,1e-05,2e-05,6e-05,0.00014,8.999999999999999e-05,0.00011999999999999998
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,2e-05
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
