,1,10,100,200,400,600,800,1200,1400,1600
3,0.0,0.0,0.0,2e-05,2e-05,2.9999999999999997e-05,5e-05,4e-05,8.999999999999999e-05,0.00019000000000000004
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
