,20000,24000,28000,32000,36000,40000
3,0.011319999999999919,0.01517999999999991,0.019059999999999886,0.025099999999999824,0.029759999999999818,0.036859999999999914
5,0.004619999999999996,0.006779999999999972,0.011059999999999928,0.015299999999999911,0.01881999999999988,0.02593999999999983
7,0.0018600000000000012,0.0033800000000000024,0.005179999999999991,0.008219999999999958,0.012219999999999922,0.015599999999999907
