,20000,25000,30000,35000,40000
3,0.015259999999999892,0.023279999999999832,0.03333999999999981,0.044079999999999946,0.056059999999999915
5,0.00783999999999996,0.013639999999999916,0.02067999999999984,0.03193999999999979,0.04427999999999996
7,0.002720000000000002,0.006179999999999975,0.011399999999999922,0.01947999999999988,0.03221999999999982
9,0.0007000000000000004,0.0024200000000000016,0.005659999999999989,0.01111999999999993,0.01919999999999987
